2025-10-05T12:44:54.667+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596430946260026", "statuscode": "200", "method": "GET", "path": "/admin/menu"}
2025-10-05T12:44:58.242+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596430981800027", "statuscode": "200", "method": "GET", "path": "/admin/info/manager"}
2025-10-05T12:44:59.105+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596430990500028", "statuscode": "200", "method": "GET", "path": "/admin/menu"}
2025-10-05T12:45:09.448+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431094080029", "statuscode": "200", "method": "GET", "path": "/admin/info/op"}
2025-10-05T12:45:14.231+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431141930030", "statuscode": "200", "method": "GET", "path": "/admin/info/manager"}
2025-10-05T12:45:17.070+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431170700031", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/tree.min.b68a8b6689.js"}
2025-10-05T12:45:17.120+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431171200032", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/treeview.min.3095cd8c12.js"}
2025-10-05T12:45:17.126+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431171260033", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/datatable.min.43c12443cf.js"}
2025-10-05T12:45:17.150+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431171480034", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/form.min.4022a41f70.js"}
2025-10-05T12:45:17.234+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431172250035", "statuscode": "200", "method": "GET", "path": "/admin/assets/chart.min.js"}
2025-10-05T12:45:18.483+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431184830036", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/tree.min.b68a8b6689.js"}
2025-10-05T12:45:18.543+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431185430037", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/treeview.min.3095cd8c12.js"}
2025-10-05T12:45:18.554+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431185540038", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/datatable.min.43c12443cf.js"}
2025-10-05T12:45:18.567+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431185640039", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/form.min.4022a41f70.js"}
2025-10-05T12:45:18.612+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431186100040", "statuscode": "200", "method": "GET", "path": "/admin/assets/chart.min.js"}
2025-10-05T12:45:19.802+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431198020041", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/tree.min.b68a8b6689.js"}
2025-10-05T12:45:19.860+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431198600042", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/treeview.min.3095cd8c12.js"}
2025-10-05T12:45:19.866+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431198650043", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/datatable.min.43c12443cf.js"}
2025-10-05T12:45:19.876+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431198740044", "statuscode": "200", "method": "GET", "path": "/admin/assets/dist/js/form.min.4022a41f70.js"}
2025-10-05T12:45:19.937+0700	[34mINFO[0m	controller/handler.go:25	[GoAdmin] access log	{"traceID": "a9fe14be0872417596431199350045", "statuscode": "200", "method": "GET", "path": "/admin/assets/chart.min.js"}
